dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.131593,4.560000,10.159276,9.000000,0.000000,0.000000,0.000000
0.020000,18.311593,4.560000,10.339276,9.000000,0.000000,0.000000,0.000000
0.020000,18.491593,4.560000,10.519276,9.000000,0.000000,0.000000,0.000000
0.020000,18.671593,4.560000,10.699276,9.000000,0.000000,0.000000,0.000000
0.020000,18.851593,4.560000,10.879276,9.000000,0.000000,0.000000,0.000000
0.020000,19.031593,4.560000,11.059276,9.000000,0.000000,0.000000,0.000000
0.020000,19.211593,4.560000,11.239276,9.000000,0.000000,0.000000,0.000000
0.020000,19.391593,4.560000,11.419276,9.000000,0.000000,0.000000,0.000000
0.020000,19.571593,4.560000,11.599276,9.000000,0.000000,0.000000,0.000000
0.020000,19.751593,4.560000,11.779276,9.000000,0.000000,0.000000,0.000000
0.020000,19.931593,4.560000,11.959276,9.000000,0.000000,0.000000,0.000000
0.020000,20.111593,4.560000,12.139276,9.000000,0.000000,0.000000,0.000000
0.020000,20.291593,4.560000,12.319276,9.000000,0.000000,0.000000,0.000000
0.020000,20.471593,4.560000,12.499276,9.000000,0.000000,0.000000,0.000000
0.020000,20.651593,4.560000,12.679276,9.000000,0.000000,0.000000,0.000000
0.020000,20.831593,4.560000,12.859276,9.000000,0.000000,0.000000,0.000000
0.020000,21.011593,4.560000,13.039276,9.000000,0.000000,0.000000,0.000000
0.020000,21.191593,4.560000,13.219276,9.000000,0.000000,0.000000,0.000000
0.020000,21.371593,4.560000,13.399276,9.000000,0.000000,0.000000,0.000000
0.020000,21.551593,4.560000,13.579276,9.000000,0.000000,0.000000,0.000000
0.020000,21.731593,4.560000,13.759276,9.000000,0.000000,0.000000,0.000000
0.020000,21.911593,4.560000,13.939276,9.000000,-0.000000,-0.000000,0.000000
0.020000,22.105431,4.560753,14.133115,9.691955,34.597744,1729.887185,0.014364
0.020000,22.332223,4.567663,14.360012,11.344850,82.644762,2402.350894,0.046938
0.020000,22.563074,4.582586,14.591345,11.566652,11.090085,-3577.733845,0.082595
0.020000,22.798122,4.606623,14.827619,11.813724,12.353592,63.175345,0.121685
0.020000,23.037405,4.641048,15.069365,12.087297,13.678670,66.253928,0.164577
0.020000,23.280795,4.687313,15.317113,12.387397,15.004993,66.316154,0.211640
0.020000,23.527921,4.747043,15.571356,12.712118,16.236067,61.553683,0.263217
0.020000,23.777204,4.821710,15.831581,13.011276,14.957881,-63.909290,0.319378
0.020000,24.024641,4.911800,16.094908,13.166342,7.753293,-360.229397,0.379511
0.020000,24.266586,5.017225,16.358824,13.195820,1.473922,-313.968569,0.442834
0.020000,24.500999,5.137955,16.622501,13.183815,-0.600262,-103.709180,0.508771
0.020000,24.725650,5.273382,16.884814,13.115681,-3.406679,-140.320839,0.576542
0.020000,24.938312,5.422257,17.144408,12.979672,-6.800453,-169.688734,0.645201
0.020000,25.136988,5.582722,17.399793,12.769245,-10.521385,-186.046561,0.713715
0.020000,25.320130,5.752442,17.649484,12.484557,-14.234363,-185.648947,0.781051
0.020000,25.486783,5.928806,17.892131,12.132369,-17.609394,-168.751528,0.846270
0.020000,25.636641,6.109168,18.126625,11.724707,-20.383102,-138.685394,0.908601
0.020000,25.769993,6.291048,18.352154,11.276445,-22.413118,-101.500827,0.967481
0.020000,25.887611,6.472285,18.568212,10.802883,-23.678125,-63.250341,1.022557
0.020000,25.990602,6.651103,18.774569,10.317839,-24.252180,-28.702723,1.073671
0.020000,26.080261,6.826126,18.971220,9.832560,-24.263959,-0.588953,1.120820
0.020000,26.157954,6.996340,19.158327,9.355371,-23.859435,20.226213,1.164116
0.020000,26.225028,7.161041,19.336162,8.891732,-23.181964,33.873519,1.203749
0.020000,26.282757,7.319769,19.505062,8.445012,-22.336013,42.297553,1.239954
0.020000,26.332311,7.472252,19.665395,8.016663,-21.417416,45.929847,1.272986
0.020000,26.374743,7.618355,19.817535,7.606990,-20.483637,46.688949,1.303104
0.020000,26.410988,7.758039,19.961845,7.215481,-19.575496,45.407065,1.330562
0.020000,26.441865,7.891332,20.098667,6.841122,-18.717928,42.878401,1.355597
0.020000,26.468094,8.018304,20.228320,6.482635,-17.924371,39.677863,1.378431
0.020000,26.490302,8.139051,20.351092,6.138628,-17.200351,36.200977,1.399264
0.020000,26.509033,8.253685,20.467246,5.807703,-16.546219,32.706616,1.418278
0.020000,26.524763,8.362323,20.577017,5.488521,-15.959125,29.354683,1.435637
0.020000,26.537904,8.465082,20.680614,5.179833,-15.434401,26.236209,1.451486
0.020000,26.548817,8.562080,20.778224,4.880503,-14.966481,23.395978,1.465956
0.020000,26.557817,8.653427,20.870013,4.589453,-14.552513,20.698431,1.479160
0.020000,26.565178,8.739227,20.956128,4.305752,-14.185019,18.374665,1.491202
0.020000,26.571142,8.819577,21.036698,4.028531,-13.861046,16.198669,1.502172
0.020000,26.575919,8.894567,21.111840,3.757109,-13.571112,14.496723,1.512149
0.020000,26.579694,8.964278,21.181654,3.490683,-13.321304,12.490374,1.521204
0.020000,26.582630,9.028789,21.246231,3.228847,-13.091815,11.474458,1.529400
0.020000,26.584869,9.088164,21.305649,2.970878,-12.898438,9.668872,1.536791
0.020000,26.586535,9.142466,21.359976,2.716368,-12.725490,8.647362,1.543424
0.020000,26.587738,9.191750,21.409275,2.464969,-12.569960,7.776502,1.549344
0.020000,26.588573,9.236065,21.453598,2.216123,-12.442281,6.383964,1.554585
0.020000,26.589121,9.275454,21.492990,1.969618,-12.325262,5.850935,1.559181
0.020000,26.589453,9.309953,21.527492,1.725069,-12.227464,4.889898,1.563158
0.020000,26.589629,9.339597,21.557136,1.482214,-12.142741,4.236183,1.566539
0.020000,26.589700,9.364413,21.581952,1.240788,-12.071305,3.571806,1.569345
0.020000,26.589706,9.384421,21.601960,1.000423,-12.018244,2.653013,1.571591
0.020000,26.589681,9.399642,21.617181,0.761059,-11.968218,2.501314,1.573289
0.020000,26.589649,9.410090,21.627629,0.522376,-11.934140,1.703897,1.574450
0.020000,26.589626,9.415771,21.633310,0.284078,-11.914904,0.961820,1.575080
0.020000,26.589619,9.417423,21.634962,0.082559,-10.075938,91.948270,1.575263
0.020000,26.589619,9.417423,21.634962,0.000000,-4.127957,297.399060,1.575263
