dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,18.311593,6.000000,10.350000,9.000000,0.000000,0.000000,0.000000
0.020000,18.491593,6.000000,10.530000,9.000000,0.000000,0.000000,0.000000
0.020000,18.671593,6.000000,10.710000,9.000000,0.000000,0.000000,0.000000
0.020000,18.851593,6.000000,10.890000,9.000000,0.000000,0.000000,0.000000
0.020000,19.031593,6.000000,11.070000,9.000000,0.000000,0.000000,0.000000
0.020000,19.211593,6.000000,11.250000,9.000000,0.000000,0.000000,0.000000
0.020000,19.391593,6.000000,11.430000,9.000000,0.000000,0.000000,0.000000
0.020000,19.571593,6.000000,11.610000,9.000000,0.000000,0.000000,0.000000
0.020000,19.751593,6.000000,11.790000,9.000000,0.000000,0.000000,0.000000
0.020000,19.931593,6.000000,11.970000,9.000000,0.000000,0.000000,0.000000
0.020000,20.111593,6.000000,12.150000,9.000000,0.000000,0.000000,0.000000
0.020000,20.291593,6.000000,12.330000,9.000000,0.000000,0.000000,0.000000
0.020000,20.471593,6.000000,12.510000,9.000000,0.000000,0.000000,0.000000
0.020000,20.651593,6.000000,12.690000,9.000000,0.000000,0.000000,0.000000
0.020000,20.831593,6.000000,12.870000,9.000000,0.000000,0.000000,0.000000
0.020000,21.011593,6.000000,13.050000,9.000000,0.000000,0.000000,0.000000
0.020000,21.191593,6.000000,13.230000,9.000000,0.000000,0.000000,0.000000
0.020000,21.371593,6.000000,13.410000,9.000000,0.000000,0.000000,0.000000
0.020000,21.551593,6.000000,13.590000,9.000000,0.000000,0.000000,0.000000
0.020000,21.731593,6.000000,13.770000,9.000000,0.000000,0.000000,0.000000
0.020000,21.911593,6.000000,13.950000,9.000000,0.000000,0.000000,0.000000
0.020000,22.084748,6.000604,14.130000,9.000000,0.000000,0.000000,0.014364
0.020000,22.264656,6.006077,14.310000,9.000000,0.000000,0.000000,0.046938
0.020000,22.444272,6.017677,14.490000,9.000000,0.000000,0.000000,0.082595
0.020000,22.623328,6.035975,14.670000,9.000000,0.000000,0.000000,0.121685
0.020000,22.801482,6.061590,14.850000,9.000000,0.000000,0.000000,0.164577
0.020000,22.978302,6.095183,15.030000,9.000000,0.000000,0.000000,0.211640
0.020000,23.153250,6.137447,15.210000,9.000000,0.000000,0.000000,0.263217
0.020000,23.325079,6.188890,15.389388,8.938752,-3.062423,-153.121155,0.319378
0.020000,23.491169,6.249338,15.566163,8.738752,-10.000000,-346.878845,0.379511
0.020000,23.649542,6.318324,15.738938,8.538752,-10.000000,0.000000,0.442834
0.020000,23.799568,6.395570,15.907713,8.338752,-10.000000,0.000000,0.508771
0.020000,23.940666,6.480610,16.072488,8.138752,-10.000000,-0.000000,0.576542
0.020000,24.072355,6.572786,16.233263,7.938752,-10.000000,0.000000,0.645201
0.020000,24.194297,6.671269,16.390038,7.738752,-10.000000,-0.000000,0.713715
0.020000,24.306332,6.775093,16.542813,7.538752,-10.000000,0.000000,0.781051
0.020000,24.408492,6.883211,16.691588,7.338752,-10.000000,0.000000,0.846270
0.020000,24.500993,6.994551,16.836363,7.138752,-10.000000,-0.000000,0.908601
0.020000,24.584212,7.108070,16.977138,6.938752,-10.000000,0.000000,0.967481
0.020000,24.658653,7.222792,17.113913,6.738752,-10.000000,-0.000000,1.022557
0.020000,24.724904,7.337840,17.246688,6.538752,-10.000000,0.000000,1.073671
0.020000,24.783603,7.452445,17.375463,6.338752,-10.000000,-0.000000,1.120820
0.020000,24.835402,7.565950,17.500238,6.138752,-10.000000,0.000000,1.164116
0.020000,24.880944,7.677800,17.621013,5.938752,-10.000000,0.000000,1.203749
0.020000,24.920849,7.787539,17.737788,5.738752,-10.000000,-0.000000,1.239954
0.020000,24.955698,7.894789,17.850563,5.538752,-10.000000,0.000000,1.272986
0.020000,24.986031,7.999245,17.959338,5.338752,-10.000000,0.000000,1.303104
0.020000,25.012341,8.100659,18.064113,5.138752,-10.000000,0.000000,1.330562
0.020000,25.035080,8.198832,18.164888,4.938752,-10.000000,-0.000000,1.355597
0.020000,25.054655,8.293605,18.261663,4.738752,-10.000000,-0.000000,1.378431
0.020000,25.071435,8.384848,18.354438,4.538752,-10.000000,0.000000,1.399264
0.020000,25.085749,8.472460,18.443213,4.338752,-10.000000,-0.000000,1.418278
0.020000,25.097896,8.556360,18.527988,4.138752,-10.000000,0.000000,1.435637
0.020000,25.108141,8.636481,18.608763,3.938752,-10.000000,0.000000,1.451486
0.020000,25.116724,8.712774,18.685538,3.738752,-10.000000,-0.000000,1.465956
0.020000,25.123858,8.785198,18.758313,3.538752,-10.000000,0.000000,1.479160
0.020000,25.129737,8.853721,18.827088,3.338752,-10.000000,0.000000,1.491202
0.020000,25.134531,8.918318,18.891863,3.138752,-10.000000,-0.000000,1.502172
0.020000,25.138395,8.978971,18.952638,2.938752,-10.000000,0.000000,1.512149
0.020000,25.141464,9.035662,19.009413,2.738752,-10.000000,-0.000000,1.521204
0.020000,25.143864,9.088382,19.062188,2.538752,-10.000000,0.000000,1.529400
0.020000,25.145701,9.137123,19.110964,2.338752,-10.000000,-0.000000,1.536791
0.020000,25.147075,9.181876,19.155739,2.138752,-10.000000,0.000000,1.543424
0.020000,25.148070,9.222640,19.196514,1.938752,-10.000000,-0.000000,1.549344
0.020000,25.148762,9.259408,19.233289,1.738752,-10.000000,0.000000,1.554585
0.020000,25.149218,9.292180,19.266064,1.538752,-10.000000,0.000000,1.559181
0.020000,25.149495,9.320953,19.294839,1.338752,-10.000000,0.000000,1.563158
0.020000,25.149642,9.345728,19.319614,1.138752,-10.000000,0.000000,1.566539
0.020000,25.149701,9.366503,19.340389,0.938752,-10.000000,-0.000000,1.569345
0.020000,25.149707,9.383278,19.357164,0.738752,-10.000000,0.000000,1.571591
0.020000,25.149686,9.396053,19.369939,0.538752,-10.000000,0.000000,1.573289
0.020000,25.149659,9.404828,19.378714,0.338752,-10.000000,-0.000000,1.574450
0.020000,25.149640,9.409603,19.383489,0.138752,-10.000000,0.000000,1.575080
0.020000,25.149634,9.410991,19.384876,0.000000,-6.937577,153.121155,1.575263
0.020000,25.149634,9.410991,19.384876,0.000000,0.000000,346.878845,1.575263
