dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.970931,3.052632,7.986188,9.566736,5.243814,7.438664,3.887546
0.020000,16.828214,2.921957,8.179693,9.675246,5.425470,9.082821,3.878167
0.020000,16.682498,2.791231,8.375454,9.788047,5.640092,10.731119,3.867221
0.020000,16.533484,2.660677,8.573570,9.905794,5.887346,12.362659,3.854640
0.020000,16.380852,2.530535,8.774152,10.029119,6.166234,13.944401,3.840345
0.020000,16.224265,2.401076,8.977324,10.158615,6.474786,15.427596,3.824252
0.020000,16.063367,2.272604,9.183220,10.294808,6.809656,16.743542,3.806266
0.020000,15.897786,2.145461,9.391985,10.438222,7.170719,18.053117,3.786289
0.020000,15.727138,2.020041,9.603765,10.589015,7.539641,18.446101,3.764216
0.020000,15.551037,1.896791,9.818711,10.747304,7.914436,18.739754,3.739944
0.020000,15.369102,1.776229,10.036968,10.912837,8.276647,18.110575,3.713373
0.020000,15.180966,1.658941,10.258669,11.085030,8.609676,16.651418,3.684409
0.020000,14.986307,1.545601,10.483920,11.262575,8.877247,13.378555,3.652978
0.020000,14.784858,1.436963,10.712795,11.443755,9.059006,9.087983,3.619029
0.020000,14.576442,1.333870,10.945315,11.626007,9.112563,2.677804,3.582547
0.020000,14.361000,1.237241,11.181434,11.805959,8.997615,-5.747371,3.543565
0.020000,14.138629,1.148056,11.421023,11.979438,8.673960,-16.182751,3.502172
0.020000,13.909609,1.067329,11.663855,12.141567,8.106432,-28.376420,3.458526
0.020000,13.674429,0.996068,11.909594,12.286992,7.271241,-41.759531,3.412858
0.020000,13.433797,0.935222,12.157799,12.410249,6.162887,-55.417695,3.365477
0.020000,13.188638,0.885629,12.407924,12.506235,4.799309,-68.178912,3.316762
0.020000,12.940059,0.847958,12.659341,12.570863,3.231369,-78.397016,3.267149
0.020000,12.689306,0.822660,12.911368,12.601328,1.523261,-85.405365,3.217111
0.020000,12.455507,0.810419,13.145487,11.705966,-44.768080,-2314.567072,3.172275
0.020000,12.273235,0.804974,13.327840,9.117644,-129.416120,-4232.401978,3.170641
0.020000,12.090998,0.799826,13.510149,9.115464,-0.109017,6465.355153,3.169037
0.020000,11.908798,0.794968,13.692415,9.113281,-0.109124,-0.005395,3.167464
0.020000,11.726633,0.790395,13.874637,9.111097,-0.109212,-0.004351,3.165921
0.020000,11.544505,0.786102,14.056815,9.108911,-0.109285,-0.003664,3.164408
0.020000,11.362415,0.782082,14.238950,9.106724,-0.109364,-0.003960,3.162926
0.020000,11.180363,0.778330,14.421040,9.104535,-0.109441,-0.003843,3.161474
0.020000,10.998350,0.774841,14.603087,9.102345,-0.109506,-0.003253,3.160053
0.020000,10.816375,0.771608,14.785090,9.100154,-0.109558,-0.002583,3.158662
0.020000,10.634441,0.768627,14.967050,9.097961,-0.109622,-0.003230,3.157301
0.020000,10.452546,0.765891,15.148965,9.095768,-0.109674,-0.002616,3.155971
0.020000,10.270691,0.763395,15.330836,9.093574,-0.109720,-0.002264,3.154671
0.020000,10.088878,0.761132,15.512664,9.091378,-0.109759,-0.001979,3.153402
0.020000,9.907106,0.759099,15.694448,9.089182,-0.109804,-0.002251,3.152163
0.020000,9.725375,0.757288,15.876187,9.086986,-0.109840,-0.001759,3.150955
0.020000,9.543686,0.755694,16.057883,9.084788,-0.109869,-0.001479,3.149778
0.020000,9.362040,0.754312,16.239535,9.082590,-0.109899,-0.001499,3.148631
0.020000,9.180436,0.753136,16.421143,9.080392,-0.109927,-0.001374,3.147514
0.020000,8.998874,0.752160,16.602707,9.078193,-0.109949,-0.001128,3.146428
0.020000,8.817356,0.751378,16.784226,9.075993,-0.109968,-0.000920,3.145373
0.020000,8.635881,0.750786,16.965702,9.073794,-0.109987,-0.000983,3.144348
0.020000,8.454450,0.750377,17.147134,9.071594,-0.110002,-0.000758,3.143353
0.020000,8.273062,0.750145,17.328522,9.069393,-0.110015,-0.000636,3.142389
0.020000,8.091718,0.750086,17.509866,9.067193,-0.110026,-0.000555,3.141456
0.020000,7.910419,0.750193,17.691166,9.064992,-0.110036,-0.000468,3.140554
0.020000,7.729163,0.750461,17.872422,9.062791,-0.110043,-0.000357,3.139681
0.020000,7.547952,0.750884,18.053633,9.060590,-0.110049,-0.000309,3.138840
0.020000,7.366785,0.751456,18.234801,9.058389,-0.110053,-0.000214,3.138029
0.020000,7.185662,0.752173,18.415925,9.056188,-0.110056,-0.000127,3.137249
0.020000,7.004585,0.753028,18.597005,9.053987,-0.110057,-0.000081,3.136499
0.020000,6.823552,0.754016,18.778040,9.051786,-0.110060,-0.000114,3.135779
0.020000,6.642563,0.755131,18.959032,9.049584,-0.110058,0.000088,3.135091
0.020000,6.461620,0.756367,19.139980,9.047383,-0.110057,0.000060,3.134433
0.020000,6.280721,0.757719,19.320883,9.045182,-0.110055,0.000059,3.133805
0.020000,6.099868,0.759182,19.501743,9.042981,-0.110054,0.000091,3.133208
0.020000,5.920373,0.760738,19.681245,8.975081,-3.394989,-164.246756,3.132646
0.020000,5.744244,0.762361,19.857381,8.806812,-8.413459,-250.923496,3.132123
0.020000,5.572173,0.764032,20.029460,8.603935,-10.143839,-86.518997,3.131640
0.020000,5.404158,0.765742,20.197483,8.401198,-10.136851,0.349400,3.131196
0.020000,5.240195,0.767481,20.361455,8.198598,-10.130026,0.341220,3.130787
0.020000,5.080283,0.769239,20.521378,7.996131,-10.123363,0.333149,3.130413
0.020000,4.924417,0.771008,20.677254,7.793793,-10.116867,0.324833,3.130071
0.020000,4.772595,0.772782,20.829086,7.591583,-10.110531,0.316768,3.129760
0.020000,4.624816,0.774551,20.976875,7.389495,-10.104360,0.308547,3.129478
0.020000,4.481076,0.776311,21.120626,7.187528,-10.098352,0.300414,3.129223
0.020000,4.341374,0.778056,21.260340,6.985678,-10.092509,0.292168,3.128994
0.020000,4.205706,0.779779,21.396018,6.783942,-10.086827,0.284092,3.128789
0.020000,4.074070,0.781477,21.527665,6.582316,-10.081309,0.275881,3.128606
0.020000,3.946465,0.783145,21.655281,6.380796,-10.075956,0.267676,3.128445
0.020000,3.822889,0.784779,21.778868,6.179381,-10.070764,0.259597,3.128303
0.020000,3.703338,0.786375,21.898430,5.978066,-10.065736,0.251360,3.128180
0.020000,3.587811,0.787931,22.013967,5.776849,-10.060871,0.243248,3.128073
0.020000,3.476307,0.789444,22.125481,5.575726,-10.056170,0.235057,3.127982
0.020000,3.368823,0.790911,22.232975,5.374693,-10.051632,0.226928,3.127906
0.020000,3.265358,0.792330,22.336450,5.173748,-10.047257,0.218745,3.127842
0.020000,3.165910,0.793701,22.435908,4.972887,-10.043045,0.210614,3.127791
0.020000,3.070477,0.795020,22.531350,4.772107,-10.038996,0.202440,3.127750
0.020000,2.979057,0.796287,22.622778,4.571405,-10.035110,0.194311,3.127719
0.020000,2.891650,0.797501,22.710193,4.370777,-10.031387,0.186133,3.127697
0.020000,2.808254,0.798660,22.793598,4.170221,-10.027827,0.178008,3.127682
0.020000,2.728867,0.799765,22.872993,3.969732,-10.024430,0.169844,3.127675
0.020000,2.653488,0.800814,22.948379,3.769308,-10.021196,0.161696,3.127673
0.020000,2.582116,0.801808,23.019758,3.568946,-10.018125,0.153551,3.127676
0.020000,2.514750,0.802745,23.087130,3.368641,-10.015217,0.145402,3.127684
0.020000,2.451388,0.803626,23.150498,3.168392,-10.012472,0.137251,3.127695
0.020000,2.392030,0.804451,23.209862,2.968194,-10.009890,0.129109,3.127708
0.020000,2.336674,0.805219,23.265223,2.768045,-10.007471,0.120952,3.127724
0.020000,2.285321,0.805931,23.316582,2.567940,-10.005214,0.112817,3.127741
0.020000,2.237967,0.806586,23.363939,2.367878,-10.003121,0.104659,3.127759
0.020000,2.194615,0.807186,23.407296,2.167854,-10.001191,0.096521,3.127778
0.020000,2.155261,0.807729,23.446654,1.967866,-9.999424,0.088360,3.127796
0.020000,2.119906,0.808216,23.482012,1.767909,-9.997819,0.080235,3.127814
0.020000,2.088550,0.808648,23.513372,1.567982,-9.996378,0.072062,3.127830
0.020000,2.061191,0.809025,23.540733,1.368080,-9.995099,0.063927,3.127846
0.020000,2.037829,0.809346,23.564097,1.168200,-9.993983,0.055789,3.127859
0.020000,2.018464,0.809612,23.583464,0.968339,-9.993031,0.047618,3.127871
0.020000,2.003095,0.809822,23.598834,0.768495,-9.992241,0.039486,3.127880
0.020000,1.991723,0.809978,23.610207,0.568662,-9.991614,0.031338,3.127888
0.020000,1.984347,0.810079,23.617584,0.368839,-9.991150,0.023201,3.127892
0.020000,1.980967,0.810126,23.620964,0.169022,-9.990850,0.015008,3.127894
0.020000,1.980276,0.810135,23.621655,0.034557,-6.723239,163.380562,3.127895
0.020000,1.980276,0.810135,23.621655,0.000000,-1.727872,249.768349,3.127895
