dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.926100,6.209581,10.350000,9.000000,0.000000,0.000000,0.588455
0.020000,10.075930,6.309336,10.530000,9.000000,0.000000,0.000000,0.586264
0.020000,10.225999,6.408729,10.710000,9.000000,0.000000,0.000000,0.583634
0.020000,10.376351,6.507695,10.890000,9.000000,0.000000,0.000000,0.580563
0.020000,10.527029,6.606165,11.070000,9.000000,0.000000,0.000000,0.577049
0.020000,10.678073,6.704071,11.250000,9.000000,0.000000,0.000000,0.573089
0.020000,10.829525,6.801345,11.430000,9.000000,0.000000,0.000000,0.568681
0.020000,10.981427,6.897915,11.610000,9.000000,0.000000,0.000000,0.563822
0.020000,11.133817,6.993712,11.790000,9.000000,0.000000,0.000000,0.558510
0.020000,11.286736,7.088664,11.970000,9.000000,0.000000,0.000000,0.552742
0.020000,11.440221,7.182696,12.150000,9.000000,0.000000,0.000000,0.546514
0.020000,11.594311,7.275735,12.330000,9.000000,0.000000,0.000000,0.539825
0.020000,11.749041,7.367705,12.510000,9.000000,0.000000,0.000000,0.532670
0.020000,11.904446,7.458530,12.690000,9.000000,0.000000,0.000000,0.525048
0.020000,12.060560,7.548131,12.870000,9.000000,0.000000,0.000000,0.516957
0.020000,12.217414,7.636429,13.050000,9.000000,0.000000,0.000000,0.508393
0.020000,12.375039,7.723343,13.230000,9.000000,0.000000,0.000000,0.499355
0.020000,12.533464,7.808791,13.410000,9.000000,0.000000,0.000000,0.489843
0.020000,12.692714,7.892690,13.590000,9.000000,0.000000,0.000000,0.479856
0.020000,12.852814,7.974957,13.770000,9.000000,0.000000,0.000000,0.469393
0.020000,13.013784,8.055506,13.950000,9.000000,0.000000,0.000000,0.458456
0.020000,13.175645,8.134251,14.130000,9.000000,0.000000,0.000000,0.447046
0.020000,13.338411,8.211106,14.310000,9.000000,0.000000,0.000000,0.435166
0.020000,13.502097,8.285984,14.490000,9.000000,0.000000,0.000000,0.422821
0.020000,13.666711,8.358798,14.670000,9.000000,0.000000,0.000000,0.410016
0.020000,13.832259,8.429460,14.850000,9.000000,0.000000,0.000000,0.396757
0.020000,13.998746,8.497883,15.030000,9.000000,0.000000,0.000000,0.383052
0.020000,14.166168,8.563982,15.210000,9.000000,0.000000,0.000000,0.368912
0.020000,14.334522,8.627671,15.390000,9.000000,0.000000,0.000000,0.354348
0.020000,14.503799,8.688867,15.570000,9.000000,0.000000,0.000000,0.339373
0.020000,14.673984,8.747487,15.750000,9.000000,0.000000,0.000000,0.324001
0.020000,14.845061,8.803451,15.930000,9.000000,0.000000,0.000000,0.308250
0.020000,15.017008,8.856682,16.110000,9.000000,0.000000,0.000000,0.292139
0.020000,15.189798,8.907107,16.290000,9.000000,0.000000,0.000000,0.275687
0.020000,15.363402,8.954654,16.470000,9.000000,0.000000,0.000000,0.258918
0.020000,15.537787,8.999258,16.650000,9.000000,0.000000,0.000000,0.241854
0.020000,15.712911,9.040856,16.830000,9.000000,0.000000,0.000000,0.224522
0.020000,15.883563,9.079079,17.010000,9.000000,0.000000,0.000000,0.220391
0.020000,16.059182,9.118553,17.190000,9.000000,0.000000,0.000000,0.221562
0.020000,16.234782,9.158106,17.370000,9.000000,0.000000,0.000000,0.221292
0.020000,16.410422,9.197485,17.550000,9.000000,0.000000,0.000000,0.219579
0.020000,16.586157,9.236436,17.730000,9.000000,0.000000,0.000000,0.216420
0.020000,16.762042,9.274704,17.910000,9.000000,0.000000,0.000000,0.211809
0.020000,16.938129,9.312032,18.090000,9.000000,0.000000,0.000000,0.205734
0.020000,17.114465,9.348160,18.270000,9.000000,0.000000,0.000000,0.198183
0.020000,17.291095,9.382824,18.450000,9.000000,0.000000,0.000000,0.189143
0.020000,17.468056,9.415756,18.630000,9.000000,0.000000,0.000000,0.178598
0.020000,17.645378,9.446687,18.810000,9.000000,0.000000,0.000000,0.166532
0.020000,17.823081,9.475339,18.990000,9.000000,0.000000,0.000000,0.152930
0.020000,18.001178,9.501433,19.170000,9.000000,0.000000,0.000000,0.137780
0.020000,18.179667,9.524688,19.350000,9.000000,0.000000,0.000000,0.121073
0.020000,18.358536,9.544818,19.530000,9.000000,0.000000,0.000000,0.102806
0.020000,18.537755,9.561538,19.710000,9.000000,0.000000,0.000000,0.082984
0.020000,18.717279,9.574564,19.890000,9.000000,0.000000,0.000000,0.061620
0.020000,18.897048,9.583615,20.070000,9.000000,0.000000,0.000000,0.038741
0.020000,19.076979,9.588417,20.250000,9.000000,0.000000,0.000000,0.014387
0.020000,19.256974,9.588708,20.430000,9.000000,0.000000,0.000000,6.271799
0.020000,19.436913,9.584238,20.610000,9.000000,0.000000,0.000000,6.244680
0.020000,19.616658,9.574776,20.790000,9.000000,0.000000,0.000000,6.216310
0.020000,19.796053,9.560116,20.970000,9.000000,0.000000,0.000000,6.186800
0.020000,19.974927,9.540076,21.150000,9.000000,0.000000,0.000000,6.156280
0.020000,20.153095,9.514509,21.330000,9.000000,0.000000,0.000000,6.124900
0.020000,20.330360,9.483299,21.510000,9.000000,0.000000,0.000000,6.092822
0.020000,20.506524,9.446372,21.690000,9.000000,0.000000,0.000000,6.060222
0.020000,20.681382,9.403690,21.870000,9.000000,0.000000,0.000000,6.027279
0.020000,20.850555,9.356582,22.050000,9.000000,0.000000,0.000000,5.999653
0.020000,21.022258,9.305572,22.229121,8.912058,-4.397082,-219.854121,5.988581
0.020000,21.190548,9.253237,22.405362,8.712058,-10.000000,-280.145879,5.974196
0.020000,21.354178,9.199464,22.577603,8.512058,-10.000000,0.000000,5.956547
0.020000,21.512964,9.143868,22.745844,8.312058,-10.000000,0.000000,5.935595
0.020000,21.666707,9.086101,22.910085,8.112058,-10.000000,-0.000000,5.911281
0.020000,21.815187,9.025859,23.070326,7.912058,-10.000000,0.000000,5.883537
0.020000,21.958166,8.962880,23.226568,7.712058,-10.000000,0.000000,5.852302
0.020000,22.095384,8.896953,23.378809,7.512058,-10.000000,0.000000,5.817538
0.020000,22.226561,8.827922,23.527050,7.312058,-10.000000,-0.000000,5.779248
0.020000,22.351409,8.755703,23.671291,7.112058,-10.000000,0.000000,5.737502
0.020000,22.469632,8.680287,23.811532,6.912058,-10.000000,0.000000,5.692458
0.020000,22.580946,8.601755,23.947773,6.712058,-10.000000,-0.000000,5.644384
0.020000,22.685093,8.520285,24.080015,6.512058,-10.000000,0.000000,5.593674
0.020000,22.781862,8.436156,24.208256,6.312058,-10.000000,0.000000,5.540847
0.020000,22.871110,8.349745,24.332497,6.112058,-10.000000,0.000000,5.486538
0.020000,22.952778,8.261515,24.452738,5.912058,-10.000000,-0.000000,5.431463
0.020000,23.026909,8.171999,24.568979,5.712058,-10.000000,0.000000,5.376381
0.020000,23.093650,8.081774,24.681220,5.512058,-10.000000,0.000000,5.322034
0.020000,23.153252,7.991435,24.789462,5.312058,-10.000000,-0.000000,5.269103
0.020000,23.206053,7.901569,24.893703,5.112058,-10.000000,0.000000,5.218166
0.020000,23.252469,7.812733,24.993944,4.912058,-10.000000,0.000000,5.169673
0.020000,23.292964,7.725435,25.090185,4.712058,-10.000000,-0.000000,5.123941
0.020000,23.328036,7.640129,25.182426,4.512058,-10.000000,0.000000,5.081160
0.020000,23.358192,7.557207,25.270667,4.312058,-10.000000,0.000000,5.041411
0.020000,23.383933,7.477000,25.354909,4.112058,-10.000000,0.000000,5.004688
0.020000,23.405746,7.399785,25.435150,3.912058,-10.000000,0.000000,4.970917
0.020000,23.424087,7.325785,25.511391,3.712058,-10.000000,0.000000,4.939983
0.020000,23.439385,7.255185,25.583632,3.512058,-10.000000,0.000000,4.911742
0.020000,23.452033,7.188128,25.651873,3.312058,-10.000000,0.000000,4.886034
0.020000,23.462388,7.124729,25.716114,3.112058,-10.000000,-0.000000,4.862697
0.020000,23.470775,7.065076,25.776356,2.912058,-10.000000,0.000000,4.841570
0.020000,23.477485,7.009237,25.832597,2.712058,-10.000000,-0.000000,4.822500
0.020000,23.482778,6.957266,25.884838,2.512058,-10.000000,0.000000,4.805345
0.020000,23.486885,6.909200,25.933079,2.312058,-10.000000,0.000000,4.789971
0.020000,23.490010,6.865069,25.977320,2.112058,-10.000000,-0.000000,4.776260
0.020000,23.492333,6.824895,26.017561,1.912058,-10.000000,0.000000,4.764105
0.020000,23.494012,6.788693,26.053803,1.712058,-10.000000,0.000000,4.753412
0.020000,23.495184,6.756474,26.086044,1.512058,-10.000000,-0.000000,4.744097
0.020000,23.495966,6.728244,26.114285,1.312058,-10.000000,-0.000000,4.736087
0.020000,23.496458,6.704008,26.138526,1.112058,-10.000000,0.000000,4.729323
0.020000,23.496745,6.683768,26.158767,0.912058,-10.000000,-0.000000,4.723752
0.020000,23.496893,6.667528,26.175008,0.712058,-10.000000,0.000000,4.719332
0.020000,23.496958,6.655287,26.187250,0.512058,-10.000000,-0.000000,4.716030
0.020000,23.496979,6.647045,26.195491,0.312058,-10.000000,0.000000,4.713820
0.020000,23.496982,6.642805,26.199732,0.112058,-10.000000,0.000000,4.712688
0.020000,23.496983,6.641684,26.200853,0.000000,-5.602918,219.854121,4.712389
0.020000,23.496983,6.641684,26.200853,0.000000,0.000000,280.145879,4.712389
