dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.975059,7.305918,9.306089,9.094793,1.567709,0.109268,0.590208
0.020000,9.126790,7.407372,9.488613,9.126216,1.571170,0.173063,0.588455
0.020000,9.279245,7.508875,9.671768,9.157736,1.576001,0.241530,0.586264
0.020000,9.432473,7.610360,9.855555,9.189361,1.581228,0.261387,0.583634
0.020000,9.586519,7.711757,10.039978,9.221119,1.587879,0.332540,0.580563
0.020000,9.741433,7.812995,10.225038,9.253034,1.595766,0.394353,0.577049
0.020000,9.897262,7.914003,10.410741,9.285104,1.603515,0.387418,0.573089
0.020000,10.054055,8.014706,10.597088,9.317355,1.612523,0.450406,0.568681
0.020000,10.211861,8.115030,10.784084,9.349812,1.622851,0.516416,0.563822
0.020000,10.370727,8.214898,10.971733,9.382454,1.632095,0.462176,0.558510
0.020000,10.530703,8.314230,11.160039,9.415301,1.642381,0.514332,0.552742
0.020000,10.691835,8.412947,11.349006,9.448369,1.653396,0.550755,0.546514
0.020000,10.854172,8.510965,11.538639,9.481638,1.663430,0.501686,0.539825
0.020000,11.017758,8.608199,11.728941,9.515100,1.673122,0.484593,0.532670
0.020000,11.182639,8.704562,11.919916,9.548752,1.682571,0.472439,0.525048
0.020000,11.348859,8.799962,12.111568,9.582589,1.691883,0.465634,0.516957
0.020000,11.516460,8.894309,12.303899,9.616564,1.698750,0.343336,0.508393
0.020000,11.685481,8.987506,12.496912,9.650658,1.704697,0.297328,0.499355
0.020000,11.855962,9.079456,12.690609,9.684838,1.708991,0.214711,0.489843
0.020000,12.027936,9.170059,12.884990,9.719066,1.711408,0.120867,0.479856
0.020000,12.201437,9.259211,13.080056,9.753285,1.710961,-0.022350,0.469393
0.020000,12.376493,9.346807,13.275805,9.787433,1.707389,-0.178634,0.458456
0.020000,12.553128,9.432740,13.472234,9.821449,1.700804,-0.329229,0.447046
0.020000,12.731363,9.516898,13.669339,9.855259,1.690492,-0.515601,0.435166
0.020000,12.911214,9.599170,13.867115,9.888780,1.676034,-0.722883,0.422821
0.020000,13.092692,9.679442,14.065553,9.921916,1.656817,-0.960890,0.410016
0.020000,13.275801,9.757599,14.264644,9.954571,1.632733,-1.204180,0.396757
0.020000,13.460541,9.833524,14.464377,9.986638,1.603376,-1.467835,0.383052
0.020000,13.646903,9.907099,14.664737,10.018005,1.568340,-1.751822,0.368912
0.020000,13.834873,9.978208,14.865708,10.048544,1.526943,-2.069838,0.354348
0.020000,14.024429,10.046735,15.067271,10.078127,1.479145,-2.389915,0.339373
0.020000,14.215543,10.112562,15.269403,10.106643,1.425826,-2.665916,0.324001
0.020000,14.408177,10.175578,15.472083,10.133955,1.365602,-3.011220,0.308250
0.020000,14.602286,10.235670,15.675281,10.159920,1.298209,-3.369637,0.292139
0.020000,14.797818,10.292730,15.878969,10.184382,1.223117,-3.754614,0.275687
0.020000,14.994713,10.346656,16.083114,10.207287,1.145268,-3.892466,0.258918
0.020000,15.192902,10.397348,16.287684,10.228475,1.059386,-4.294075,0.241854
0.020000,15.392309,10.444712,16.492639,10.247748,0.963641,-4.787238,0.224522
0.020000,15.568763,10.484248,16.673468,9.041453,-60.314748,-3063.919453,0.220391
0.020000,15.742736,10.523353,16.851782,8.915683,-6.288504,2701.312197,0.221562
0.020000,15.918717,10.562991,17.032171,9.019472,5.189453,573.897826,0.221292
0.020000,16.096763,10.602909,17.214637,9.123305,5.191637,0.109211,0.219579
0.020000,16.276939,10.642844,17.399185,9.227418,5.205670,0.701671,0.216420
0.020000,16.459313,10.682524,17.585826,9.332039,5.231034,1.268203,0.211809
0.020000,16.643957,10.721664,17.774574,9.437373,5.266732,1.784901,0.205734
0.020000,16.830946,10.759973,17.965446,9.543599,5.311270,2.226888,0.198183
0.020000,17.020350,10.797142,18.158463,9.650853,5.362721,2.572547,0.189143
0.020000,17.212240,10.832851,18.353647,9.759215,5.418086,2.768255,0.178598
0.020000,17.406679,10.866765,18.551021,9.868702,5.474352,2.813295,0.166532
