dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.429972,4.813918,10.827851,8.936565,-1.565374,-0.053796,0.591525
0.020000,10.577876,4.913142,11.005956,8.905207,-1.567877,-0.125183,0.590208
0.020000,10.725410,5.011790,11.183431,8.873780,-1.571359,-0.174105,0.588455
0.020000,10.872614,5.109797,11.360277,8.842267,-1.575664,-0.215227,0.586264
0.020000,11.019526,5.207099,11.536489,8.810634,-1.581633,-0.298478,0.583634
0.020000,11.166184,5.303633,11.712067,8.778871,-1.588152,-0.325920,0.580563
0.020000,11.312625,5.399335,11.887006,8.746966,-1.595262,-0.355520,0.577049
0.020000,11.458884,5.494140,12.061304,8.714884,-1.604086,-0.441185,0.573089
0.020000,11.604995,5.587983,12.234956,8.682622,-1.613087,-0.450060,0.568681
0.020000,11.750993,5.680801,12.407960,8.650182,-1.621992,-0.445246,0.563822
0.020000,11.896907,5.772527,12.580310,8.617527,-1.632757,-0.538224,0.558510
0.020000,12.042769,5.863097,12.752004,8.584666,-1.643092,-0.516758,0.552742
0.020000,12.188608,5.952445,12.923036,8.551606,-1.652965,-0.493682,0.546514
0.020000,12.334451,6.040505,13.093402,8.518335,-1.663549,-0.529174,0.539825
0.020000,12.480324,6.127212,13.263100,8.484859,-1.673825,-0.513785,0.532670
0.020000,12.626253,6.212499,13.432123,8.451194,-1.683244,-0.470948,0.525048
0.020000,12.772261,6.296300,13.600471,8.417369,-1.691220,-0.398813,0.516957
0.020000,12.918369,6.378548,13.768139,8.383385,-1.699237,-0.400869,0.508393
0.020000,13.064598,6.459179,13.935124,8.349278,-1.705350,-0.305644,0.499355
0.020000,13.210966,6.538125,14.101426,8.315086,-1.709575,-0.211245,0.489843
0.020000,13.357492,6.615322,14.267043,8.280857,-1.711442,-0.093357,0.479856
0.020000,13.504190,6.690703,14.431976,8.246636,-1.711093,0.017431,0.469393
0.020000,13.651076,6.764204,14.596225,8.212475,-1.708010,0.154192,0.458456
0.020000,13.798162,6.835762,14.759794,8.178448,-1.701341,0.333413,0.447046
0.020000,13.945459,6.905314,14.922687,8.144630,-1.690927,0.520727,0.435166
0.020000,14.092979,6.972798,15.084909,8.111103,-1.676345,0.729096,0.422821
0.020000,14.240729,7.038153,15.246468,8.077956,-1.657341,0.950173,0.410016
0.020000,14.388717,7.101320,15.407374,8.045291,-1.633267,1.203698,0.396757
0.020000,14.536951,7.162243,15.567638,8.013216,-1.603764,1.475171,0.383052
0.020000,14.685434,7.220865,15.727275,7.981845,-1.568527,1.761870,0.368912
0.020000,14.834172,7.277134,15.886301,7.951294,-1.527540,2.049347,0.354348
0.020000,14.983168,7.330999,16.044735,7.921687,-1.480370,2.358492,0.339373
0.020000,15.132425,7.382411,16.202598,7.893167,-1.425988,2.719117,0.324001
0.020000,15.281945,7.431324,16.359915,7.865861,-1.365283,3.035248,0.308250
0.020000,15.431729,7.477695,16.516713,7.839894,-1.298395,3.344384,0.292139
0.020000,15.581778,7.521484,16.673021,7.815377,-1.225833,3.628080,0.275687
0.020000,15.732092,7.562653,16.828870,7.792495,-1.144107,4.086311,0.258918
0.020000,15.882671,7.601168,16.984297,7.771339,-1.057765,4.317094,0.241854
0.020000,16.033513,7.636999,17.139337,7.751963,-0.968826,4.446966,0.224522
0.020000,16.198363,7.673910,17.308269,8.446605,34.732085,1785.045547,0.220391
0.020000,16.375627,7.713753,17.489955,9.084317,31.885609,-142.323802,0.221562
0.020000,16.550848,7.753221,17.669566,8.980529,-5.189416,-1853.751231,0.221292
0.020000,16.724081,7.792060,17.847099,8.876694,-5.191730,-0.115715,0.219579
0.020000,16.895375,7.830028,18.022551,8.772575,-5.205927,-0.709875,0.216420
0.020000,17.064771,7.866885,18.195910,8.667946,-5.231466,-1.276927,0.211809
0.020000,17.232300,7.902400,18.367162,8.562599,-5.267349,-1.794167,0.205734
0.020000,17.397985,7.936347,18.536289,8.456358,-5.312077,-2.236395,0.198183
0.020000,17.561841,7.968505,18.703271,8.349088,-5.363501,-2.571182,0.189143
0.020000,17.723873,7.998661,18.868085,8.240702,-5.419267,-2.788292,0.178598
0.020000,17.884077,8.026608,19.030709,8.131187,-5.475773,-2.825340,0.166532
0.020000,18.042443,8.052145,19.191121,8.020609,-5.528860,-2.654344,0.152930
0.020000,18.198954,8.075080,19.349303,7.909125,-5.574215,-2.267734,0.137780
0.020000,18.353587,8.095230,19.505243,7.797015,-5.605528,-1.565661,0.121073
0.020000,18.506316,8.112421,19.658937,7.684676,-5.616937,-0.570425,0.102806
0.020000,18.657114,8.126494,19.810390,7.572659,-5.600857,0.803992,0.082984
0.020000,18.805956,8.137297,19.959623,7.461659,-5.549993,2.543177,0.061620
0.020000,18.952821,8.144695,20.106674,7.352536,-5.456135,4.692937,0.038741
0.020000,19.097695,8.148566,20.251600,7.246304,-5.311587,7.227402,0.014387
0.020000,19.240577,8.148801,20.394483,7.144123,-5.109096,10.124544,6.271799
0.020000,19.381479,8.145305,20.535428,7.047267,-4.842772,13.316176,6.244680
0.020000,19.520429,8.137995,20.674570,6.957099,-4.508425,16.717337,6.216310
0.020000,19.657473,8.126800,20.812070,6.875007,-4.104592,20.191686,6.186800
0.020000,19.792674,8.111656,20.948117,6.802342,-3.633238,23.567685,6.156280
0.020000,19.926114,8.092510,21.082924,6.740353,-3.099458,26.689007,6.124900
0.020000,20.057890,8.069312,21.216726,6.690113,-2.511975,29.374136,6.092822
0.020000,20.188109,8.042017,21.349775,6.652443,-1.883540,31.421752,6.060222
0.020000,20.316886,8.010585,21.482332,6.627851,-1.229576,32.698188,6.027279
0.020000,20.447717,7.974076,21.618161,6.791465,8.180674,470.512529,5.999653
0.020000,20.604138,7.927611,21.781338,8.158825,68.368001,3009.366360,5.988581
0.020000,20.752650,7.881433,21.936864,7.776290,-19.126721,-4374.736118,5.974196
0.020000,20.892139,7.835602,22.083688,7.341239,-21.752566,-131.292251,5.956547
0.020000,21.022452,7.789985,22.221756,6.903368,-21.893527,-7.048057,5.935595
0.020000,21.143424,7.744544,22.350981,6.461256,-22.105597,-10.603487,5.911281
0.020000,21.254891,7.699334,22.471267,6.014310,-22.347294,-12.084848,5.883537
0.020000,21.356717,7.654500,22.582526,5.562938,-22.568627,-11.066661,5.852302
0.020000,21.448822,7.610268,22.684701,5.108774,-22.708210,-6.979164,5.817538
0.020000,21.531218,7.566932,22.777799,4.654904,-22.693471,0.736946,5.779248
0.020000,21.604045,7.524830,22.861920,4.206039,-22.443243,12.511408,5.737502
0.020000,21.667602,7.484315,22.937292,3.768571,-21.873399,28.492201,5.692458
0.020000,21.722370,7.445707,23.004301,3.350442,-20.906470,48.346470,5.644384
0.020000,21.769022,7.409243,23.063513,2.960605,-19.491832,70.731890,5.593674
0.020000,21.808404,7.375034,23.115677,2.608217,-17.619433,93.619956,5.540847
0.020000,21.841486,7.343030,23.161707,2.301486,-15.336546,114.144357,5.486538
0.020000,21.869299,7.313003,23.202635,2.046434,-12.752583,129.198119,5.431463
0.020000,21.892854,7.284577,23.239553,1.845872,-10.028090,136.224676,5.376381
0.020000,21.913064,7.257264,23.273530,1.698865,-7.350364,133.886291,5.322034
0.020000,21.930697,7.230540,23.305547,1.600856,-4.900463,122.495039,5.269103
0.020000,21.946343,7.203907,23.336436,1.544418,-2.821869,103.929691,5.218166
0.020000,21.960422,7.176954,23.366844,1.520421,-1.199853,81.100846,5.169673
0.020000,21.973203,7.149389,23.397228,1.519219,-0.060120,56.986602,5.123941
0.020000,21.984846,7.121053,23.427863,1.531714,0.624745,34.243281,5.081160
0.020000,21.995435,7.091917,23.458863,1.550026,0.915628,14.544121,5.041411
0.020000,22.005012,7.062058,23.490220,1.567852,0.891297,-1.216525,5.004688
0.020000,22.013601,7.031637,23.521830,1.580510,0.632894,-12.920134,4.970917
0.020000,22.021222,7.000872,23.553526,1.584763,0.212659,-21.011783,4.939983
0.020000,22.027904,6.970015,23.585098,1.578617,-0.307323,-25.999067,4.911742
0.020000,22.033688,6.939334,23.616319,1.561047,-0.878514,-28.559572,4.886034
0.020000,22.038624,6.909100,23.646954,1.531749,-1.464892,-29.318875,4.862697
0.020000,22.042774,6.879572,23.676772,1.490910,-2.041951,-28.852997,4.841570
0.020000,22.046206,6.850997,23.705553,1.439021,-2.594463,-27.625598,4.822500
0.020000,22.048995,6.823602,23.733089,1.376806,-3.110728,-25.813234,4.805345
0.020000,22.051216,6.797594,23.759192,1.305145,-3.583058,-23.616497,4.789971
0.020000,22.052946,6.773157,23.783689,1.224884,-4.013049,-21.499546,4.776260
0.020000,22.054259,6.750457,23.806427,1.136908,-4.398816,-19.288354,4.764105
0.020000,22.055224,6.729637,23.827270,1.042118,-4.739484,-17.033390,4.753412
0.020000,22.055908,6.710823,23.846096,0.941332,-5.039282,-14.989908,4.744097
0.020000,22.056370,6.694121,23.862804,0.835395,-5.296865,-12.879156,4.736087
0.020000,22.056665,6.679624,23.877305,0.725025,-5.518494,-11.081459,4.729323
0.020000,22.056838,6.667406,23.889524,0.610948,-5.703874,-9.268968,4.723752
0.020000,22.056928,6.657530,23.899400,0.493808,-5.856973,-7.654988,4.719332
0.020000,22.056967,6.650045,23.906886,0.374283,-5.976264,-5.964517,4.716030
0.020000,22.056980,6.644984,23.911946,0.253028,-6.062758,-4.324709,4.713820
0.020000,22.056983,6.642374,23.914556,0.130498,-6.126491,-3.186679,4.712688
0.020000,22.056983,6.641684,23.915247,0.034539,-4.797916,66.428790,4.712389
0.020000,22.056983,6.641684,23.915247,0.000000,-1.726975,153.547050,4.712389
